
ClusterName	GeneSetName	GeneSet#	ModGene#	Hit#	GeneSet	FoldEnrichment	Pval	BH
Cluster_3	TF_TG_PROXIMAL_FILTERED_MAX	406	2382	69	MTHFD2,FAM111A,ODC1,CENPF,CENPM,CENPP,NEK3,SHC1,SDF2L1,HPS5,TRIM59,HNRNPA1,EIF3B,CCDC86,APRT,UBE2S,TDG,WDR89,NUP205,HNRNPF,RRP1B,RPL10A,LAMP1,EBNA1BP2,VARS,TMED1,SEC61B,MLF1,PUS7,YBX1,IQCG,PPP2R3C,BUB3,SLC16A1,STAT1,SLC25A1,EIF4A1,PIK3R3,SNX5,AATF,EXOSC5,PES1,BMP4,PHF19,DDX21,CLN3,RPL21,UBA52,SERF2,PNO1,HBP1,ZCWPW1,RPL14,RPS8,RPSA,NCL,AK2,CDK4,IARS,PTBP1,RPL35A,ANP32B,CC2D1B,RANBP1,PDIA4,NMRAL1,CKS1B,RGS16,BAX	1.1982882704024025	0.11264819779146648	0.228273813361373
Cluster_3	TF_TG_PROXIMAL_FILTERED_PBX3	300	2382	52	CDCA3,CENPA,SHKBP1,G3BP1,SP1,LRCH4,FYN,HNRNPAB,BTD,CTTNBP2NL,CANX,ORMDL1,HNRNPK,FAM126A,SLC39A1,SLC26A2,FANCF,RPL18A,RPS11,TOP2A,HIP1,XPO1,DNM2,MYH9,RPLP0,GATAD2A,FRMD5,NXT1,ERAP1,PRC1,EIF4A1,TXNDC16,FKBP14,CCT3,SPC24,KLHL25,STT3A,IRF8,TMEM45A,CREB3L2,RPN2,HBP1,ABHD2,AK2,TRAF2,WBP1,CDR2,PRMT1,MPZL1,PDIA6,SLFN5,FMNL3	1.222138259165967	0.11314441183998494	0.228273813361373
Cluster_3	TF_TG_PROXIMAL_FILTERED_CTCF	1101	2382	174	ACCS,UNC5B,CDCA8,TIPARP,FUCA1,SNX18,CISH,CORO1C,SDF2L1,ACO1,BCAS1,ARL4A,TMBIM1,ITGA8,TNFRSF21,U2AF1,NECAP2,MYO1F,SNRPD1,ALG5,TMEM170A,TRIB1,TGFA,DECR1,SDC1,NOL11,DHRS13,PTMA,AHCY,PCNA,GBA,GNAI2,NFIL3,FAM196B,RPP30,TTF2,RND3,HSD3B7,DDX18,RRS1,EHD1,EHD2,CDKN1C,WDR46,RARS,WDR38,ELMOD2,KIFC1,OLFML3,YTHDF2,DHRS1,DHRS4,TMEM179B,RPL10A,TM7SF3,C8ORF59,SNRPE,TPR,PLXNB3,SCRN2,PLEKHG2,SLC35B2,VARS,RPL18A,RPS18,TINF2,C14ORF80,TOP3B,PARP3,RENBP,CLDN11,MATN4,PTGER1,SVIL,SORBS3,CERCAM,PMF1,FAM83D,IDH1,EIF2S1,LRP10,ASNSD1,ATP5G2,RPS4X,CASP7,H2AFX,RPS3A,FCHSD2,NR2C1,KRTCAP2,FAM136A,RPLP0,TMC7,DYNLL1,ADSSL1,SLC29A3,HLA-DMA,UTP6,PSMB9,SPSB2,ZNF219,NCF4,RUVBL2,SH3GLB1,FTSJ3,MAPKAPK3,SOCS2,SOCS1,SLC25A1,PTPN6,SPG20,PREP,UBE2L6,RCC1,C7ORF49,N4BP2,ICK,RCOR2,FKBP11,NCOA4,KIF22,CD63,MOG,DCLRE1B,PDGFRA,MRO,BMP1,IRF9,PDLIM2,RPL5,MAML2,TRIL,MYC,CREB3L2,RPL36,RPL27,RPL26,ASF1B,CDC42SE1,S100A13,SERPINB8,PRSS48,SULF2,DGKA,ZFP36,IGFBP3,TAP2,TAP1,DUSP11,C15ORF48,TRAF4,ASPG,ANG,BAK1,MIF4GD,TEX261,SGPL1,STAG2,ANP32B,TRAM1,NKIRAS2,TNFAIP8L2,PRMT1,RHOC,TUBD1,MAP4K5,MPZL1,TDRD7,HIBCH,ABCC3,DCXR,FMNL3,PMP22,SSBP1	1.114294996305168	0.11768242407668561	0.233335840841704
Cluster_3	TF_TG_PROXIMAL_FILTERED_FOXA2	201	2382	36	GSTO1,GOLM1,ATAD2,BCAS1,LGALS8,TRIB1,AHCY,PLD1,MAN1A1,TGIF1,ETV4,CFB,PLEKHH2,SORBS3,LRP10,DDAH2,C2,TMC7,BDH1,NFE2L2,TM4SF1,A2M,TF,NCOA4,G2E3,SERPINF2,IRS1,NAGLU,GPT2,ANG,CFLAR,MTUS1,CLIC1,TMEM123,TGFBR2,STOM	1.2628294296778075	0.1274743548109137	0.248466962767035
Cluster_3	TF_TG_PROXIMAL_FILTERED_ZNF263	308	2382	53	AIF1L,SFXN2,CENPN,RAP1A,SDF2L1,ARL5A,TNFRSF1A,TALDO1,TRIM14,PPIC,TGIF1,GAMT,EHD2,CSAD,RARS,GART,THG1L,SRGAP1,TFDP1,TOP3B,PROX1,PARP8,COTL1,PMF1,DARS,BMPR1A,PLAUR,SIRT2,SLC16A3,FSCN1,SBNO2,SLC25A1,LRRC8B,P4HB,IMP3,ACADL,CCND2,HMGA2,VCAN,TAF13,RPL35,RPL27,NUF2,SSFA2,BAG3,GPX1,ARL6IP6,ATM,TSC22D4,RHOC,RANBP1,NRM,NID1	1.213286608437742	0.13723936382361626	0.263042113995265
Cluster_3	TF_TG_PROXIMAL_FILTERED_PPARGC1A	35	2382	8	DHRS1,TINF2,PMF1,PSME1,ANG,GMPR2,HSPD1,HSPE1	1.6116108912078684	0.14493166445001568	0.273231826422161
Cluster_3	TF_TG_PROXIMAL_FILTERED_GATA3	16	2382	0		0.0	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_GATA1	172	2382	31	AIF1L,GSTO1,APEH,CISH,SLC14A1,SDF2L1,TMBIM1,LGALS3,CALR,TGIF1,C4ORF46,CAT,LBR,ASCC2,TOP3B,FAM46C,RHBDD1,SLC40A1,H2AFX,DNASE2,ETFDH,ARF4,NFE2L2,RSAD2,PLEKHA4,GLB1,TRIM5,CFLAR,NPL,HIST1H1B,STOM	1.2707832972096929	0.15277575454839773	0.27887637735025
Cluster_3	TF_TG_PROXIMAL_FILTERED_CTCFL	148	2382	27	CDCA8,AIF1L,EIF4EBP1,SDF2L1,U2AF1,NOL11,DHRS13,DDX18,KAT2B,YTHDF2,TPR,SLC35B2,VARS,TOP3B,CERCAM,ATP5G2,FCHSD2,RPLP0,DYNLL1,PSMB9,NFE2L2,RCC1,NCOA4,PHF19,TAP1,RANBP1,GALNT10	1.286294165702226	0.15571685970566818	0.279803732283622
Cluster_3	TF_TG_PROXIMAL_FILTERED_ESRRA	53	2382	11	PCYT2,TRIM47,TKT,DHRS1,TPRN,TINF2,PMF1,PSME1,SOCS1,CTSA,GMPR2	1.4633730969694092	0.16804766659084863	0.297315102429963
Cluster_3	TF_TG_PROXIMAL_FILTERED_SMC3	89	2382	17	TIPARP,AIF1L,SDF2L1,TNFRSF21,TRIB1,WDR38,SNRPE,RALGDS,TOP3B,SLC25A1,PHF19,MAML2,MYC,RPL35,S100A10,C15ORF39,ALDH3B1	1.34678157341107	0.17260612404308734	0.300239220062955
Cluster_3	TF_TG_PROXIMAL_FILTERED_POLR3A	54	2382	4	PLEKHG2,TRIM7,ANG,MPZL1	0.5222813073358833	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_CCNT2	78	2382	15	SDF2L1,ACTB,DHRS13,NAMPT,LBR,VARS,PMF1,DDAH2,NFE2L2,SLC25A1,PHF19,GLB1,RHOBTB3,ABHD5,RANBP1	1.3559226248143126	0.19416897139388756	0.328373995739663
Cluster_3	TF_TG_PROXIMAL_FILTERED_MEF2A	66	2382	13	JUN,CENPJ,LY86,ACTB,CSK,LY9,PTPRC,SH3BP2,PTPN6,LAPTM5,CFLAR,CLEC2D,FGR	1.3887934763249625	0.21351824102401862	0.355863735040031
Cluster_3	TF_TG_PROXIMAL_FILTERED_TAL1	189	2382	21	SDF2L1,RINL,TNFAIP3,CAT,HNRNPF,DNAJC9,LEPROT,PYCR2,COL18A1,FAM46C,RHBDD1,H2AFX,RCC1,ST6GAL1,NCOA4,SLC43A3,PLEKHA4,DCLRE1B,CCRL2,GLB1,NPL	0.783421961003825	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_MAFK	201	2382	34	AIF1L,CENPE,SDF2L1,CCDC86,TRIB3,PRPF40A,PCNA,LOXL3,NYNRIN,HMOX1,NFATC3,TCN2,LBR,TOP3B,TUBB,HIST1H2BB,PMF1,MDC1,TMEM40,FOXN2,SLC25A20,SNX5,KIF14,DOK1,MRO,RASGRP4,COL16A1,GTF2E1,NAGPA,ANG,MANBA,TMEM14C,GMPR2,USP18	1.1926722391401516	0.26314713760704017	0.420944621689671
Cluster_3	TF_TG_PROXIMAL_FILTERED_SMARCC2	2	2382	1	CCT5	3.5253988245172123	0.26354793705788077	0.420944621689671
Cluster_3	TF_TG_PROXIMAL_FILTERED_ZZZ3	29	2382	6	GBA,CCDC34,TM4SF1,TAF1D,ANXA2,TARS	1.458785720489881	0.2894550667725488	0.455990858614289
Cluster_3	TF_TG_PROXIMAL_FILTERED_BDP1	75	2382	7	AIF1L,SDF2L1,CDC45,TOP3B,TRIM7,ANG,MPZL1	0.658074447243213	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_NR3C1	310	2382	50	TBL3,PPFIBP1,SLC7A5,ITGB1,ETFB,ITGB8,TNFRSF1A,TRIB1,DECR1,CSAD,DHRS1,LAMP1,PLEKHG2,RPS16,RPS19,RPS11,TINF2,HIP1,PMF1,HAPLN2,C14ORF119,HEXA,RECQL4,SLC25A45,KPNB1,RASSF4,TSPAN4,SNX5,H1F0,AURKA,SERPINE1,S100A10,ANXA2,RPL12,GTF2H3,ZNF579,ZFP36,TXNRD1,C8ORF4,CD109,AKR1B10,AXL,TMEM14C,ALDH3B1,B4GALT1,HIST1H1A,ABCC3,GMPR2,STOM,LTBR	1.137225427263617	0.3239192202824382	0.496676137766405
Cluster_3	TF_TG_PROXIMAL_FILTERED_EGR1	328	2382	40	SFXN2,CORO1C,SP1,U2AF1,YES1,POLA2,DDR1,DHRS13,WDR55,HNRNPF,GNL3,YTHDF2,PGD,TPT1,RPS19,ARRDC4,PRKRA,PMF1,FCHSD2,WDHD1,FIGNL1,TMC6,STAT1,SOCS4,ZBTB12,NFE2L2,EIF4A3,INTS4,CD63,PAK4,MAD2L2,CCND3,PHF19,DDX59,CREB3L2,ZCWPW1,RPL10,RPL18,NKIRAS2,RANBP1	0.8598533718334664	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_FOSL1	83	2382	15	CAPNS1,AIF1L,NEK2,SDF2L1,CDC45,TNFAIP3,TOP3B,PMF1,DDAH2,EMP3,SLC25A1,RCC1,PHF19,CLIC1,RANBP1	1.274240538982125	0.34176861792947083	0.510304521194282
Cluster_3	TF_TG_PROXIMAL_FILTERED_USF2	234	2382	38	SKAP2,AIF1L,CENPP,SDF2L1,HPS1,HPS5,TSPAN31,ATP6V1G1,NEU4,AGTRAP,GBA,TDG,NTHL1,GRN,LAMP1,TPP1,SLC35B2,PNP,TOP3B,EME1,PMF1,YBX1,MFSD1,IQCG,PPP2R3C,GABARAP,HEXA,EEF2,RASSF2,CTSA,PICALM,CLN3,SERF2,SSR3,CDK4,NAGPA,HIST1H1E,BAX	1.145001327620975	0.34632474574112454	0.510304521194282
Cluster_3	TF_TG_PROXIMAL_FILTERED_USF1	407	2382	64	SKAP2,CHAF1A,MITD1,CENPP,HPS1,HPS5,ATP6V1G1,AGTRAP,DEPDC1,GBA,RELB,LMNB1,TDG,NTHL1,STARD13,HNRNPM,TCN2,GRN,LAMP1,HMGN2,SNRPE,SLC26A2,TCEANC,TPP1,RPL13A,SEC11C,SLC35B2,PANK3,ATP6V0E1,EME1,YBX1,MFSD1,DCK,PPP2R3C,BUB3,GABARAP,HEXA,MRPL36,SLC16A1,EEF2,FOXM1,SLC25A13,EIF4A1,CTSA,ANLN,AATF,PICALM,IRF9,CLN3,RPL23,SERF2,SSR3,RPL19,NCL,DSCR3,CDK4,NAGPA,PTBP1,CC2D1B,FEN1,MAPRE1,TMEM108,LATS2,BAX	1.1087249374403025	0.35055701890737656	0.510304521194282
Cluster_3	TF_TG_PROXIMAL_FILTERED_TCF4	319	2382	50	SLC7A5,SHC1,ETFB,MYO9B,GGH,AMOTL2,TGIF1,ETV4,EEF1D,TES,RRP1B,CCDC38,HAUS8,RFFL,RAB13,RPS27,MAGED2,HK2,RBMS1,TCF7L2,SLC16A3,SOCS2,NFE2L2,VPS37B,NSMCE1,TM4SF1,TAGLN2,A2M,SNX5,SURF4,CTSZ,ANO6,DCLRE1B,CCND1,SAMHD1,PASK,SKA2,S100A10,SSR2,GCNT1,RHOBTB3,ANG,INPP5D,CLIC1,PDIA4,TMEM123,CKS1B,DCXR,TGFBR2,FMNL2	1.105140697340819	0.418723227792012	0.599802960672745
Cluster_3	TF_TG_PROXIMAL_FILTERED_SP2	211	2382	34	ZNF35,CENPA,G3BP1,BRIX1,SDF2L1,SP1,LRCH4,NECAP2,CANX,RRP8,YTHDF2,SNRPE,TLN1,TUBB,PMF1,YBX1,RPS3A,DNM2,MDC1,GATAD2A,STT3A,ILK,RPL36,HBP1,RPL10,RPL18,RPS7,ABHD2,AK2,C1ORF112,TRAF2,NKIRAS2,PRMT1,RANBP1	1.1361474884700022	0.42645864789323523	0.599802960672745
Cluster_3	TF_TG_PROXIMAL_FILTERED_BATF	119	2382	20	ZC3HAV1,PTAFR,HSP90B1,ITGB1,DCAKD,PLK1,RFFL,TRAF3IP3,SCAMP2,NCF2,CDCA7L,NUBP1,CTSZ,CCR5,CD86,ZBP1,VIM,LAPTM5,CLEC2D,MPEG1	1.1850080082410799	0.4276855893492614	0.599802960672745
Cluster_3	TF_TG_PROXIMAL_FILTERED_SETDB1	125	2382	14	ZNF35,AIF1L,ZNF426,SDF2L1,FGD3,TOP3B,PMF1,SLC25A1,C7ORF49,KIF15,PHF19,PARP12,RANBP1,TMEM125	0.7896893366918556	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_YY1	378	2382	48	TBL3,PTRH1,FBXO38,CDC45,HNRNPA1,RACGAP1,GBA,UBIAD1,CRYZ,RRM1,GPATCH4,CDK5RAP2,WDR46,GART,TMEM39A,RPL13A,RAB13,RPS11,RPS27,MLH1,PMF1,H2AFX,CSNK2A1,SASS6,MRPL36,SIRT2,FTSJ3,GTF3C6,EIF4A1,THAP2,SNX5,KIF15,MRPS7,CRELD2,PHF19,CLN3,NUP35,UBA52,S100A13,SF3B3,RPL12,MPDU1,NAGPA,PTBP1,PNRC2,NKIRAS2,GUSB,BAX	0.8953393840043714	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_ESR1	191	2382	23	NDST1,CDCA3,SFXN2,SLC7A5,CISH,OTUD7B,AMOTL2,OLFML3,G0S2,CDC14A,IFRD2,GPR37L1,VGLL4,PMF1,CASP7,HR,SLC16A3,COL9A3,PES1,PGPEP1,PTPN13,RHOC,HSPB8	0.8490489315591192	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_NRF1	402	2382	52	NUP107,SDF2L1,HNRNPA1,EIF3E,POLA2,NUDCD2,TAX1BP3,PDCL3,C4ORF46,BTF3,PLK4,C8ORF48,TPR,RPL13A,SCFD1,NFYA,SPPL2B,PMF1,EIF2S1,ASNSD1,CASP2,RBM7,C14ORF119,ETFDH,KRTCAP2,ARF4,PELI1,PFKFB4,EEF2,RCC1,PTTG1IP,DSN1,XRCC5,XRCC2,CCT3,CCT5,NPM1,SPC24,TMX1,SAMHD1,AURKA,FAM98A,RPL36,RPL14,ABHD4,ABHD5,DSCR3,RHOA,TUBD1,POLH,FAM60A,SPRY4	0.9120434769895277	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_POU5F1	5	2382	1	PMF1	1.410159529806885	0.5345970323753128	0.705824484864588
Cluster_3	TF_TG_PROXIMAL_FILTERED_MAFF	138	2382	22	CCDC86,LOXL3,HMOX1,NFATC3,TCN2,LBR,TUBB,PMF1,MDC1,TMEM40,FOXN2,SLC25A20,SNX5,DOK1,MRO,COL16A1,GTF2E1,ANG,MANBA,TMEM14C,GMPR2,USP18	1.1240402049185314	0.540109171026815	0.705824484864588
Cluster_3	TF_TG_PROXIMAL_FILTERED_HDAC2	55	2382	9	AIF1L,SDF2L1,TOP3B,PMF1,DDAH2,SLC25A1,PHF19,CLIC1,RANBP1	1.153766888023815	0.565962426903955	0.731299765100616
Cluster_3	TF_TG_PROXIMAL_FILTERED_HMGN3	59	2382	10	AIF1L,SDF2L1,ACTB,TOP3B,PMF1,DDAH2,NFE2L2,SLC25A1,PHF19,RANBP1	1.1950504489888856	0.5730399129540683	0.731426134856741
Cluster_3	TF_TG_PROXIMAL_FILTERED_TCF12	242	2382	31	DHFR,ODC1,LY86,PPAN,ACTB,PTMA,TGM1,CRYZ,EPCAM,YTHDF2,CDKN2A,DHRS1,TINF2,PMF1,HLX,MDC1,PSME1,NCF4,BIRC3,PTPN6,ZBP1,NKX2-2,LAPTM5,ZFP36,SLC15A4,TRAF4,CFLAR,HIST1H1E,HIST1H1C,GMPR2,MEIS1	0.9032013517358146	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_SMARCC1	7	2382	0		0.0	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_XRCC4	31	2382	3	AIF1L,SDF2L1,TOP3B	0.6823352563581702	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_RXRA	80	2382	13	DHFR,ETFB,ACTB,AHCY,APOC1,SLC35B2,PMF1,C3,CTSA,CD68,SERPINE1,LPCAT3,CLIC1	1.145754617968094	0.6286608574257346	0.769106368127229
Cluster_3	TF_TG_PROXIMAL_FILTERED_ATF3	235	2382	36	AIF1L,TBL3,SDF2L1,HPS5,ATP6V1G1,PCNA,GBA,TMEM208,EPRS,NTHL1,DHRS1,LAMP1,CFL2,TPP1,TINF2,FANCD2,PMF1,MFSD1,PPP2R3C,PSME1,GABARAP,HEXA,PSMB6,SLC25A1,CTSA,IRF9,CLN3,GTF2H3,ABHD4,CDK4,NAGPA,RANBP1,GMPR2,HSPD1,HSPE1,BAX	1.0801221930435714	0.6374111665796997	0.771602991122794
Cluster_3	TF_TG_PROXIMAL_FILTERED_SIRT6	39	2382	4	SDF2L1,CDC45,TOP3B,CLIC1	0.7231587332343	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_NANOG	12	2382	2	REST,PMF1	1.1751329415057374	0.6835460343660721	0.810389628372147
Cluster_3	TF_TG_PROXIMAL_FILTERED_SREBF1	125	2382	19	DHRS1,PGD,CYP51A1,PANK3,SCFD1,PMF1,DBI,C14ORF119,C2ORF76,ZNF219,FOXN2,HSD17B12,SNX5,TF,HIF1A,ABHD4,TMEM14C,ADIPOR2,GMPR2	1.0717212426532325	0.7002992637191805	0.821779748241896
Cluster_3	TF_TG_PROXIMAL_FILTERED_HSF1	59	2382	7	CENPA,NOP58,TRA2B,CCT3,ANG,HSPD1,HSPE1	0.8365353142922198	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_ZEB1	100	2382	15	F11R,FUCA1,LRCH4,SYK,TACC3,IFIH1,POLR1D,VAV1,PMF1,LRRC8B,SEC23B,PTPN6,SNX8,IRF7,ZFP36	1.0576196473551638	0.7741585294966911	0.890282308921195
Cluster_3	TF_TG_PROXIMAL_FILTERED_NFE2	122	2382	18	AIF1L,SDF2L1,HPS5,TSPAN31,ATP6V1G1,GBA,LAMP1,TPP1,PNP,MFSD1,GABARAP,HEXA,CTSA,CLN3,CDK4,NAGPA,PRR5L,BAX	1.0402816203493412	0.7954830142960951	0.905747986574762
Cluster_3	TF_TG_PROXIMAL_FILTERED_TRIM28	43	2382	5	AIF1L,SDF2L1,TOP3B,RCC1,ID3	0.8198601917481889	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_GABPA	408	2382	56	NUP107,ZNF35,NUDT1,PPAN,OTUD7B,PCYT1A,RER1,TMEM208,RRS1,CSAD,RARS,RRP15,NSA2,EBNA1BP2,SNRPE,CCDC77,SEC11A,PPIL1,MFAP3,FCF1,RPS18,PDCD11,RPS25,FUBP3,GABPA,TOP3B,LZIC,EME1,GSTCD,PMF1,ZNF276,LYPLA2,TMCO1,DDOST,PPP1R15B,C7ORF49,EAF1,SEC13,KIF22,BANF1,RPF2,MED8,NUF2,SSR2,GTF2H3,C1ORF74,RPS7,RPS6,LSM5,FEN1,SERP1,TRIP13,KCTD5,DPM3,PRRG2,SSBP1	0.9677565400635484	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_SREBF2	54	2382	8	CYP51A1,PANK3,TINF2,PMF1,ZNF219,SNX5,ANG,GMPR2	1.0445626146717666	0.8454209230741003	0.932130018164416
Cluster_3	TF_TG_PROXIMAL_FILTERED_MXI1	59	2382	9	SHC1,SDF2L1,GPATCH4,SLC25A1,NUBP1,KIF23,CCT5,RANBP1,CKS1B	1.075545404089997	0.8510752339762061	0.932130018164416
Cluster_3	TF_TG_PROXIMAL_FILTERED_ETS1	180	2382	26	AIF1L,SDF2L1,CDC45,ACTB,NTHL1,RPL10A,RPL13A,VARS,RPS19,RPS11,IFRD2,TOP3B,DDAH2,NCAPG,SIRT2,SLC25A1,PHF19,PRDX1,RPL12,LSM3,CLIC1,RANBP1,HIST1H1D,HIST1H1E,HIST1H1B,HIST1H1C	1.0184485493049726	0.9144127123745264	0.992051527576137
Cluster_3	TF_TG_PROXIMAL_FILTERED_BHLHE40	10	2382	1	DHFR	0.7050797649034425	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_ELF1	362	2382	51	POP4,GTSE1,DDIT3,CDCA5,PTRH1,SHKBP1,CENPQ,SDF2L1,HPS1,HPS5,FBXO32,CDC45,EIF3D,MYO9B,DCAKD,TMEM208,GALE,YTHDF2,ADPGK,HAUS8,SLC35B3,RPS19,TOP3B,FANCD2,RBM7,RPS3A,EDEM2,SASS6,LYPLA2,GATAD2A,SBNO2,SLC25A1,DDOST,PPP1R15B,KIF14,AATF,CD63,AURKA,CLN3,RPL32,RPL27,SSR3,RPS3,RPL18,GTF2H3,C1ORF131,RPS7,RPS6,TRADD,RANBP1,MAN2B2	0.9933444201678334	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_WRNIP1	1	2382	0		0.0	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_RDBP	17	2382	2	AIF1L,SDF2L1	0.8295056057687559	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_IRF4	9	2382	1	NCF2	0.783421961003825	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_FAM48A	4	2382	0		0.0	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_BRF1	23	2382	3	AIF1L,SDF2L1,TOP3B	0.9196692585697076	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_NR2C2	33	2382	4	NUP107,AIF1L,SDF2L1,TOP3B	0.8546421392768999	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_BRF2	27	2382	3	AIF1L,SDF2L1,TOP3B	0.783421961003825	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_GABPA	408	651	1	OTUD7B	0.06323228216017589	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_RAD21	639	651	48	PPFIBP2,CDKN1C,TMC7,ATL1,PRSS48,RPRM,SULF2,SNX18,DGAT2,CISH,STIM1,PARM1,CNP,GPR84,SOCS2,PLXNB3,YDJC,ARL4A,TMBIM1,MGAT5B,CBLN2,GLTP,ARRDC3,SEC14L5,MAP7,FAM43A,GADD45G,ICK,SDC1,GP1BB,RHOF,CLDN11,SGK1,KIAA1324L,GNAI1,NFIL3,APBB2,MAP4K5,GAD1,PLEKHA6,SH3GL3,ERMN,GGT7,CAV1,RND2,DACT3,PDE4DIP,SPATA2L	1.9379358588808837	1.3331025437921473E-5	0.000766533962680485
Cluster_4	TF_TG_PROXIMAL_FILTERED_REST	288	651	27	DPYSL4,PHYHIPL,CADM3,L1CAM,TMEM196,CHST8,PRUNE2,SEZ6,ZNF579,KIAA0895L,RPH3A,TUBB3,TNR,CELF3,SYT14,RESP18,SPTBN4,SEC14L5,PEX5L,TMEM151A,PTPRN,SLC7A14,SEZ6L2,SYT4,GNAO1,ELAVL3,VGF	2.418634792626728	3.208192848983861E-5	0.00122980725877715
Cluster_4	TF_TG_PROXIMAL_FILTERED_CTCF	1101	651	64	UNC5B,S100A13,ABCA2,STARD10,EHD1,MLLT11,FXYD3,FXYD7,CDKN1C,TMC7,SERPINB8,ADSSL1,ATL1,PRSS48,RPRM,SULF2,SNX18,CCL27,DGKA,DGAT2,CISH,SRCIN1,SOCS2,PLXNB3,BCAS1,YDJC,ARL4A,TMBIM1,ASPG,MGAT5B,PLCL1,MYO1D,CBLN2,SPG20,CISD3,NIPAL3,ARRDC3,SPTBN4,C10ORF35,ICK,SDC1,RCOR2,GP1BB,RHOF,RGMB,CLDN11,MAPT,MATN4,NFIL3,APBB2,MAP4K5,MPZL1,MOG,SORBS3,DPY19L1,CPOX,GNPTAB,ERMN,ELMO1,CERCAM,GGT7,PDLIM2,LGI4,HS3ST1	1.4996560869813924	0.0011653777004302925	0.0335046088873709
Cluster_4	TF_TG_PROXIMAL_FILTERED_YY1	378	651	4	S100A13,SIRT2,YDJC,PDE4DIP	0.2730028690090134	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_MAX	406	651	5	YDJC,PIK3R3,GP1BB,PLD3,BMP4	0.31771885617428286	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_USF1	407	651	5	PTPDC1,MAPRE2,PLD3,LATS2,VGF	0.3169382201640266	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_E2F4	246	651	2	YDJC,GP1BB	0.20974610667765664	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_ELF1	362	651	5	ZNF169,FBXO32,TRADD,YDJC,KCTD13	0.35633661769822883	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_ATF3	235	651	2	YDJC,GNAZ	0.2195640095434193	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_TCF4	319	651	4	TUBB3,SOCS2,RFFL,AMOTL2	0.3234955626501789	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_BRCA1	169	651	1	EHD1	0.1526554504221998	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_SP2	211	651	2	YDJC,GNAZ	0.24453811489432956	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_EGR1	328	651	5	SERPINB1,YDJC,GP1BB,CPOX,PDE4DIP	0.3932739500206062	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_SP1	363	651	6	C3,RAB3A,YDJC,GP1BB,GNAZ,PDE4DIP	0.4264259689479631	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_TFAP2A	121	651	10	C3,S100A13,PLLP,PIM3,S100A6,MGAT5B,RHOF,ALDH3B1,SSH3,PDE4DIP	2.1321298447398154	0.02743895088363126	0.1972174594761
Cluster_4	TF_TG_PROXIMAL_FILTERED_ZBTB33	196	651	2	YDJC,GP1BB	0.26325276654440577	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_NRF1	402	651	8	PELI1,C8ORF48,PFKFB4,YDJC,ARRDC3,KCTD13,MINK1,PDE4DIP	0.5134083805244133	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_E2F6	263	651	4	PLLP,YDJC,PIK3R3,GP1BB	0.39237674709280257	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_TAF1	488	651	11	PIM3,TPRN,YDJC,ARL4A,ARRDC3,UCHL1,GP1BB,AMOTL2,MAN1A1,AGPAT4,PDE4DIP	0.5815296769157161	1	1
